{'ISDCrossLinkMS_Psi_0.1_DSS': '0.47457317592', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0729770017036', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.4363338856', 'rmf_frame_index': 426, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.533773424191', 'GaussianEMRestraint_None': '202.029238798', 'rmf_file': 'output/rmfs//44.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.13603456989', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.143973594549', 'SimplifiedModel_Total_Score_None': '1740.40543759', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0210178818109', 'ISDCrossLinkMS_Data_Score_DSS': '253.863839769'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.484219715035', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0751920965971', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.74240207428', 'rmf_frame_index': 245, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.540321990487', 'GaussianEMRestraint_None': '212.557712164', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '4.0845121545', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.146798390048', 'SimplifiedModel_Total_Score_None': '1750.29053782', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0262236512621', 'ISDCrossLinkMS_Data_Score_DSS': '257.712081149'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.485723583427', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0693322716415', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.66292794447', 'rmf_frame_index': 911, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.511466272324', 'GaussianEMRestraint_None': '197.934059639', 'rmf_file': 'output/rmfs//1.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '4.0820074216', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.131554999431', 'SimplifiedModel_Total_Score_None': '1753.72827347', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0288340072762', 'ISDCrossLinkMS_Data_Score_DSS': '266.396714892'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.48596053186', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0874162037924', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.3930647665', 'rmf_frame_index': 219, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.552307986976', 'GaussianEMRestraint_None': '205.759478629', 'rmf_file': 'output/rmfs//61.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.566501544655', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.165236544723', 'SimplifiedModel_Total_Score_None': '1750.83840021', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0223770824153', 'ISDCrossLinkMS_Data_Score_DSS': '256.090161169'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.473692640507', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0762268266085', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2013927667', 'rmf_frame_index': 267, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.54205743366', 'GaussianEMRestraint_None': '217.860800453', 'rmf_file': 'output/rmfs//56.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '2.59426958002', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.142711741185', 'SimplifiedModel_Total_Score_None': '1753.40306241', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0257150824014', 'ISDCrossLinkMS_Data_Score_DSS': '255.397907551'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.486832611964', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0711052322163', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.81667609895', 'rmf_frame_index': 367, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.516519694297', 'GaussianEMRestraint_None': '207.478517108', 'rmf_file': 'output/rmfs//0.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.436769871453', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.125367430923', 'SimplifiedModel_Total_Score_None': '1752.14078084', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0316497369486', 'ISDCrossLinkMS_Data_Score_DSS': '264.479075802'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.480053510451', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0707788719785', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1011005745', 'rmf_frame_index': 625, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.526821844226', 'GaussianEMRestraint_None': '208.464456536', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '2.08886147812', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.142452999105', 'SimplifiedModel_Total_Score_None': '1752.40870327', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0272316602044', 'ISDCrossLinkMS_Data_Score_DSS': '259.248197115'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.487803625974', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.080021141649', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.3051872078', 'rmf_frame_index': 270, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.524418604651', 'GaussianEMRestraint_None': '208.790837771', 'rmf_file': 'output/rmfs//34.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.00546386961951', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.14939217759', 'SimplifiedModel_Total_Score_None': '1753.49572836', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.023208304286', 'ISDCrossLinkMS_Data_Score_DSS': '259.111318151'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.482524947059', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0729614647647', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.0495134527', 'rmf_frame_index': 427, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.533766233766', 'GaussianEMRestraint_None': '203.640532008', 'rmf_file': 'output/rmfs//44.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.84641460493', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.143985522674', 'SimplifiedModel_Total_Score_None': '1753.81177235', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0210178818109', 'ISDCrossLinkMS_Data_Score_DSS': '261.145392314'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.4771977075', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0893385552654', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.48283060994', 'rmf_frame_index': 106, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.556940818103', 'GaussianEMRestraint_None': '214.987437186', 'rmf_file': 'output/rmfs//40.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '3.99458912876', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.169843342037', 'SimplifiedModel_Total_Score_None': '1751.35403924', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0275247423484', 'ISDCrossLinkMS_Data_Score_DSS': '256.267991944'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.487471549202', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0897655051501', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.240702663', 'rmf_frame_index': 101, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.557440280517', 'GaussianEMRestraint_None': '213.64822119', 'rmf_file': 'output/rmfs//40.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.88804423191', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.170063554679', 'SimplifiedModel_Total_Score_None': '1752.04996684', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0264329539262', 'ISDCrossLinkMS_Data_Score_DSS': '252.411089779'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.470063927074', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0741875580316', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.3212668959', 'rmf_frame_index': 167, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.53286908078', 'GaussianEMRestraint_None': '205.071941446', 'rmf_file': 'output/rmfs//22.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.111748581931', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.145434849892', 'SimplifiedModel_Total_Score_None': '1745.24133635', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0206028081879', 'ISDCrossLinkMS_Data_Score_DSS': '261.802961752'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.483394546954', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0846136767318', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1289808847', 'rmf_frame_index': 214, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.560746003552', 'GaussianEMRestraint_None': '201.209077474', 'rmf_file': 'output/rmfs//49.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.842610827313', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.173379218472', 'SimplifiedModel_Total_Score_None': '1746.69450395', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.024541518605', 'ISDCrossLinkMS_Data_Score_DSS': '258.197248339'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.471623459873', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0735480241879', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.397419529', 'rmf_frame_index': 371, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.535634931796', 'GaussianEMRestraint_None': '196.530305695', 'rmf_file': 'output/rmfs//37.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.0', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.150217972156', 'SimplifiedModel_Total_Score_None': '1751.15645221', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.029638653612', 'ISDCrossLinkMS_Data_Score_DSS': '263.954087186'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.489567811667', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0687748344371', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.0639533381', 'rmf_frame_index': 660, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.529139072848', 'GaussianEMRestraint_None': '215.675688551', 'rmf_file': 'output/rmfs//18.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.626053507228', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.140413907285', 'SimplifiedModel_Total_Score_None': '1753.32290902', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0234100503425', 'ISDCrossLinkMS_Data_Score_DSS': '257.618973919'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.476302030888', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0794971523823', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1992847548', 'rmf_frame_index': 279, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.548228920683', 'GaussianEMRestraint_None': '204.346153885', 'rmf_file': 'output/rmfs//52.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.0', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.167953882484', 'SimplifiedModel_Total_Score_None': '1748.8072242', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0225814687577', 'ISDCrossLinkMS_Data_Score_DSS': '259.507091035'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.484475036467', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0915602683402', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1613928292', 'rmf_frame_index': 151, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.556156676044', 'GaussianEMRestraint_None': '202.215774078', 'rmf_file': 'output/rmfs//43.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.944138190225', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.172927937676', 'SimplifiedModel_Total_Score_None': '1751.44133023', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0208092590703', 'ISDCrossLinkMS_Data_Score_DSS': '251.88032599'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.483926586433', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0794911012236', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.67526187284', 'rmf_frame_index': 274, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.548234149055', 'GaussianEMRestraint_None': '202.714365034', 'rmf_file': 'output/rmfs//52.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.172242702297', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.167978309232', 'SimplifiedModel_Total_Score_None': '1751.7268618', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0308979057832', 'ISDCrossLinkMS_Data_Score_DSS': '261.683219171'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.469576611977', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0865700483092', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2577172437', 'rmf_frame_index': 288, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.543115942029', 'GaussianEMRestraint_None': '211.484131471', 'rmf_file': 'output/rmfs//56.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.90266313477', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.156859903382', 'SimplifiedModel_Total_Score_None': '1754.14868296', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0156527216917', 'ISDCrossLinkMS_Data_Score_DSS': '260.113186233'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.484050708442', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0744890768147', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2925979042', 'rmf_frame_index': 355, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.535259572469', 'GaussianEMRestraint_None': '210.7358425', 'rmf_file': 'output/rmfs//58.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.914938087245', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.147474747475', 'SimplifiedModel_Total_Score_None': '1744.13073004', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0175901342155', 'ISDCrossLinkMS_Data_Score_DSS': '248.277656989'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.47481442582', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0752143265384', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2246670012', 'rmf_frame_index': 425, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.51520289579', 'GaussianEMRestraint_None': '208.993998966', 'rmf_file': 'output/rmfs//50.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.101560098692', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.135549628501', 'SimplifiedModel_Total_Score_None': '1747.30836355', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0211136220499', 'ISDCrossLinkMS_Data_Score_DSS': '261.338670735'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.481671707563', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0740463215259', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2399937436', 'rmf_frame_index': 286, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.539918256131', 'GaussianEMRestraint_None': '200.089778399', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.0107129573412', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.146832425068', 'SimplifiedModel_Total_Score_None': '1744.71463975', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0238403850003', 'ISDCrossLinkMS_Data_Score_DSS': '259.739249205'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.477734658357', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0743625086147', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2105101754', 'rmf_frame_index': 280, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.540523776706', 'GaussianEMRestraint_None': '201.183920236', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.430142262712', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.146760854583', 'SimplifiedModel_Total_Score_None': '1742.22379422', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0327317109881', 'ISDCrossLinkMS_Data_Score_DSS': '252.504309661'}
